1.427000343106389e+01,4.678065e+00,-1.999830e-01
1.427000353621458e+01,4.678065e+00,-1.999832e-01
1.427000361409394e+01,4.678064e+00,-1.999833e-01
1.427000370652015e+01,4.678064e+00,-1.999834e-01
1.427000386014064e+01,4.678064e+00,-1.999835e-01
1.427000396470795e+01,4.678064e+00,-1.999836e-01
1.427000407949809e+01,4.678064e+00,-1.999836e-01
1.427000419916045e+01,4.678064e+00,-1.999836e-01
1.427000431789242e+01,4.678063e+00,-1.999836e-01
1.427000452251806e+01,4.678063e+00,-1.999836e-01
1.427000460796051e+01,4.678063e+00,-1.999836e-01
1.427000470393151e+01,4.678063e+00,-1.999836e-01
1.427000481977511e+01,4.678063e+00,-1.999836e-01
1.427000500331849e+01,4.678063e+00,-1.999836e-01
1.427000514873113e+01,4.678063e+00,-1.999836e-01
1.427000528635530e+01,4.678063e+00,-1.999836e-01
1.427000543280696e+01,4.678063e+00,-1.999836e-01
1.427000558863437e+01,4.678063e+00,-1.999836e-01
1.427000575832189e+01,4.678063e+00,-1.999836e-01
1.427000592160264e+01,4.678063e+00,-1.999836e-01
1.427000610032900e+01,4.678063e+00,-1.999836e-01
1.427000633171983e+01,4.678063e+00,-1.999836e-01
1.427000648772420e+01,4.678063e+00,-1.999836e-01
1.427000686221395e+01,4.678063e+00,-1.999836e-01
1.427000706174517e+01,4.678063e+00,-1.999836e-01
1.427000733678527e+01,4.678062e+00,-1.999836e-01
1.427000770804196e+01,4.678062e+00,-1.999836e-01
1.427000834320362e+01,4.678062e+00,-1.999836e-01
1.427000870212431e+01,4.678062e+00,-1.999836e-01
1.427000986850608e+01,4.678062e+00,-1.999836e-01
1.427001215011460e+01,4.678061e+00,-1.999836e-01
1.454212720509654e+01,4.601158e+00,-1.999836e-01
1.481424226007848e+01,4.523728e+00,-1.999835e-01
1.508635731506042e+01,4.445771e+00,-1.999834e-01
1.535847237004236e+01,4.367286e+00,-1.999834e-01
1.563058742502430e+01,4.288274e+00,-1.999833e-01
1.590270248000624e+01,4.208735e+00,-1.999833e-01
1.617481753498818e+01,4.128668e+00,-1.999832e-01
1.624786586060203e+01,4.107071e+00,-1.999832e-01
1.632091418621587e+01,4.085432e+00,-1.999832e-01
1.639396251182971e+01,4.063751e+00,-1.999832e-01
1.646701083744355e+01,4.042028e+00,-1.999831e-01
1.654005916305740e+01,4.020263e+00,-1.999831e-01
1.661310748867124e+01,3.998457e+00,-1.999831e-01
1.668615581428508e+01,3.976608e+00,-1.999831e-01
1.676304878861544e+01,3.953563e+00,-1.999831e-01
1.683994176294581e+01,3.930470e+00,-1.999830e-01
1.691683473727617e+01,3.907328e+00,-1.999830e-01
1.699372771160653e+01,3.884138e+00,-1.999830e-01
1.707062068593689e+01,3.860899e+00,-1.999830e-01
